"t","mid_price"
22672,5239
22673,5240.5
22674,5239.5
22675,5239.5
22676,5239.5
22677,5240
22678,5238.5
22679,5238.5
22680,5238.5
22681,5237.5
22682,5236.5
22683,5239.5
22684,5239.5
22685,5239.5
22686,5238.5
22687,5236
22688,5238.5
22689,5238.5
22690,5238.5
22691,5237
22692,5238.5
22693,5240
22694,5240
22695,5241.5
22696,5239.5
22697,5239.5
22698,5241
22699,5238
22700,5239.5
22701,5239.5
22702,5238
22703,5237
22704,5235.5
22705,5235.5
22706,5235.5
22707,5232.5
22708,5233.5
22709,5232.5
22710,5231
22711,5230.5
22712,5230.5
22713,5230.5
22714,5231.5
22715,5231.5
22716,5231.5
22717,5233
22718,5232.5
22719,5231.5
22720,5233
22721,5233.5
22722,5234.5
22723,5235.5
22724,5235.5
22725,5235.5
22726,5233
22727,5235
22728,5236.5
22729,5235
22730,5233.5
22731,5235
22732,5233
22733,5235.5
22734,5234.5
22735,5236.5
22736,5237
22737,5236.5
22738,5237.5
22739,5235
22740,5238.5
22741,5239
22742,5240.5
22743,5240
22744,5239
22745,5237
22746,5238.5
22747,5239.5
22748,5239.5
22749,5238.5
22750,5239.5
22751,5240.5
22752,5239.5
22753,5239.5
22754,5239.5
22755,5240.5
22756,5238.5
22757,5237
22758,5237.5
22759,5238.5
22760,5237.5
22761,5237
22762,5236
22763,5239.5
22764,5236.5
22765,5236.5
22766,5237.5
22767,5236.5
22768,5237
22769,5236.5
22770,5237
22771,5238.5
22772,5238.5
22773,5239
22774,5240
22775,5241.5
22776,5241.5
22777,5242.5
22778,5241.5
22779,5241.5
22780,5240.5
22781,5241.5
22782,5242
22783,5242.5
22784,5242.5
22785,5242.5
22786,5242
22787,5240
22788,5241.5
22789,5242.5
22790,5243
22791,5242.5
22792,5243
22793,5240.5
22794,5239.5
22795,5240.5
22796,5239.5
22797,5239.5
22798,5239.5
22799,5238.5
22800,5237
22801,5236.5
22802,5237
22803,5237.5
22804,5238.5
22805,5239.5
22806,5240
22807,5239.5
22808,5240.5
22809,5240.5
22810,5240.5
22811,5240.5
22812,5239.5
22813,5239.5
22814,5238.5
22815,5239
22816,5240.5
22817,5239.5
22818,5240.5
22819,5239.5
22820,5238
22821,5237.5
22822,5238
22823,5238.5
22824,5237.5
22825,5238.5
22826,5237.5
22827,5236.5
22828,5237.5
22829,5241
22830,5239.5
22831,5239.5
22832,5239.5
22833,5239.5
22834,5237
22835,5239.5
22836,5240
22837,5239.5
22838,5237.5
22839,5240
22840,5239.5
22841,5238
22842,5240.5
22843,5241.5
22844,5241
22845,5243.5
22846,5243.5
22847,5243.5
22848,5242.5
22849,5243.5
22850,5243.5
22851,5244.5
22852,5244.5
22853,5245.5
22854,5246.5
22855,5247.5
22856,5246.5
22857,5244
22858,5245.5
22859,5244.5
22860,5244.5
22861,5243.5
22862,5242.5
22863,5243
22864,5243.5
22865,5242
22866,5242.5
22867,5242.5
22868,5243.5
22869,5245.5
22870,5244.5
22871,5243.5
22872,5243.5
22873,5243.5
22874,5242.5
22875,5242.5
22876,5240.5
22877,5241
22878,5241.5
22879,5242
22880,5242
22881,5241.5
22882,5241.5
22883,5240.5
22884,5242.5
22885,5242.5
22886,5241.5
22887,5241.5
22888,5241.5
22889,5238.5
22890,5239.5
22891,5236.5
22892,5236.5
22893,5237.5
22894,5237
22895,5236.5
22896,5235.5
22897,5236
22898,5232.5
22899,5233.5
22900,5234.5
22901,5233.5
22902,5232.5
22903,5231.5
22904,5232.5
22905,5231
22906,5230.5
22907,5229
22908,5229.5
22909,5229.5
22910,5229.5
22911,5230
22912,5230.5
22913,5228.5
22914,5229.5
22915,5229.5
22916,5228.5
22917,5229.5
22918,5229.5
22919,5228.5
22920,5227.5
22921,5227.5
22922,5226.5
22923,5225
22924,5225
22925,5228.5
22926,5227.5
22927,5227.5
22928,5227.5
22929,5229.5
22930,5228.5
22931,5228.5
22932,5227.5
22933,5226.5
22934,5227.5
22935,5225.5
22936,5227.5
22937,5226
22938,5225.5
22939,5226
22940,5227
22941,5227.5
22942,5227.5
22943,5227.5
22944,5225
22945,5228.5
22946,5227.5
22947,5227.5
22948,5226
22949,5225.5
22950,5223.5
22951,5222.5
22952,5222
22953,5221.5
22954,5221.5
22955,5220.5
22956,5219.5
22957,5218.5
22958,5219.5
22959,5220.5
22960,5222.5
22961,5222.5
22962,5222.5
22963,5222
22964,5223
22965,5222.5
22966,5222
22967,5221.5
22968,5220.5
22969,5220.5
22970,5222.5
22971,5224.5
22972,5223.5
22973,5225.5
22974,5223.5
22975,5224.5
22976,5224
22977,5223
22978,5222.5
22979,5222.5
22980,5224.5
22981,5223
22982,5222.5
22983,5223.5
22984,5221.5
22985,5220.5
22986,5220
22987,5221.5
22988,5221.5
22989,5219.5
22990,5220.5
22991,5221.5
22992,5220.5
22993,5221.5
22994,5222.5
22995,5223.5
22996,5223.5
22997,5223.5
22998,5223.5
22999,5222
23000,5221.5
23001,5223.5
23002,5223.5
23003,5222.5
23004,5222.5
23005,5223.5
23006,5223
23007,5224.5
23008,5225.5
23009,5226.5
23010,5225.5
23011,5227
23012,5224.5
23013,5225.5
23014,5225
23015,5225.5
23016,5226.5
23017,5226.5
23018,5225.5
23019,5225.5
23020,5224.5
23021,5224.5
23022,5223
23023,5222.5
23024,5223.5
23025,5223.5
23026,5222
23027,5224.5
23028,5224.5
23029,5223.5
23030,5224.5
23031,5226.5
23032,5225.5
23033,5224.5
23034,5223.5
23035,5224
23036,5222.5
23037,5222.5
23038,5222
23039,5220.5
23040,5220.5
23041,5219.5
23042,5219.5
23043,5219.5
23044,5218.5
23045,5220.5
23046,5218
23047,5221
23048,5221.5
23049,5221.5
23050,5221.5
23051,5223
23052,5223.5
23053,5224.5
23054,5223.5
23055,5222.5
23056,5223.5
23057,5224.5
23058,5224.5
23059,5223.5
23060,5224.5
23061,5224.5
23062,5224
23063,5223.5
23064,5223.5
23065,5221.5
23066,5221.5
23067,5221.5
23068,5221.5
23069,5220
23070,5220.5
23071,5221.5
23072,5222.5
23073,5221
23074,5221.5
23075,5219.5
23076,5220
23077,5220.5
23078,5219
23079,5218.5
23080,5220.5
23081,5219.5
23082,5218.5
23083,5219
23084,5220.5
23085,5220.5
23086,5222.5
23087,5222.5
23088,5222.5
23089,5224.5
23090,5222.5
23091,5222.5
23092,5220.5
23093,5220.5
23094,5220.5
23095,5220.5
23096,5220
23097,5220.5
23098,5221.5
23099,5222.5
23100,5222.5
23101,5222
23102,5223.5
23103,5223.5
23104,5223.5
23105,5224.5
23106,5225.5
23107,5225.5
23108,5226.5
23109,5226.5
23110,5225
23111,5226.5
23112,5225.5
23113,5224.5
23114,5224
23115,5225.5
23116,5225.5
23117,5224
23118,5225.5
23119,5225.5
23120,5225.5
23121,5224.5
23122,5224.5
23123,5226.5
23124,5227
23125,5226.5
23126,5228.5
23127,5228.5
23128,5230
23129,5230
23130,5228.5
23131,5228.5
23132,5228.5
23133,5228.5
23134,5227.5
23135,5228
23136,5227.5
23137,5227.5
23138,5228.5
23139,5230
23140,5230.5
23141,5229.5
23142,5231
23143,5230.5
23144,5229.5
23145,5230.5
23146,5230
23147,5230.5
23148,5230.5
23149,5229.5
23150,5228.5
23151,5228.5
23152,5226.5
23153,5226
23154,5226.5
23155,5226.5
23156,5225.5
23157,5224.5
23158,5224
23159,5226.5
23160,5225.5
23161,5226.5
23162,5225.5
23163,5226.5
23164,5226
23165,5227.5
23166,5226
23167,5225.5
23168,5226
23169,5225.5
23170,5225.5
23171,5225.5
23172,5226.5
23173,5226.5
23174,5226.5
23175,5226.5
23176,5227.5
23177,5227.5
23178,5228
23179,5228.5
23180,5228.5
23181,5228
23182,5228.5
23183,5228.5
23184,5226.5
23185,5226
23186,5226.5
23187,5225
23188,5226
23189,5226
23190,5224.5
23191,5224.5
23192,5223.5
23193,5223.5
23194,5223.5
23195,5224.5
23196,5223.5
23197,5226
23198,5224.5
23199,5224
23200,5223
23201,5223.5
23202,5223.5
23203,5223
23204,5221
23205,5222.5
23206,5222.5
23207,5221.5
23208,5221.5
23209,5222.5
23210,5220.5
23211,5221.5
23212,5221
23213,5221
23214,5220.5
23215,5221.5
23216,5223
23217,5222.5
23218,5221.5
23219,5222.5
23220,5222.5
23221,5223.5
23222,5221.5
23223,5224.5
23224,5223.5
23225,5225.5
23226,5223.5
23227,5224.5
23228,5224.5
23229,5227
23230,5226.5
23231,5226.5
23232,5227.5
23233,5226.5
23234,5226
23235,5227.5
23236,5227
23237,5228
23238,5228
23239,5229
23240,5228
23241,5228.5
23242,5229
23243,5228.5
23244,5227.5
23245,5226.5
23246,5227
23247,5227
23248,5226.5
23249,5228.5
23250,5228.5
23251,5229.5
23252,5230.5
23253,5230.5
23254,5229
23255,5229.5
23256,5229
23257,5229.5
23258,5229.5
23259,5229.5
23260,5229.5
23261,5229
23262,5228.5
23263,5230.5
23264,5229.5
23265,5230.5
23266,5230.5
23267,5231.5
23268,5232.5
23269,5231.5
23270,5232.5
23271,5232.5
23272,5231.5
23273,5230.5
23274,5230.5
23275,5230.5
23276,5230.5
23277,5231.5
23278,5229.5
23279,5228.5
23280,5229.5
23281,5230
23282,5228.5
23283,5229.5
23284,5230.5
23285,5230
23286,5230.5
23287,5229.5
23288,5230.5
23289,5230
23290,5230.5
23291,5231
23292,5231.5
23293,5232.5
23294,5233.5
23295,5233.5
23296,5234
23297,5234.5
23298,5235
23299,5235.5
23300,5237.5
23301,5238
23302,5238.5
23303,5237.5
23304,5238.5
23305,5238
23306,5239
23307,5238
23308,5238.5
23309,5239.5
23310,5240.5
23311,5240
23312,5239.5
23313,5239
23314,5239
23315,5239.5
23316,5239.5
23317,5240.5
23318,5240.5
23319,5240.5
23320,5240.5
23321,5240.5
23322,5237.5
23323,5238.5
23324,5237.5
23325,5239
23326,5239
23327,5239.5
23328,5237
23329,5237.5
23330,5236.5
23331,5235.5
23332,5235.5
23333,5236.5
23334,5235.5
23335,5235.5
23336,5235
23337,5234.5
23338,5234.5
23339,5234.5
23340,5234.5
23341,5234.5
23342,5234.5
23343,5234.5
23344,5234.5
23345,5234.5
23346,5235.5
23347,5234.5
23348,5234.5
23349,5236.5
23350,5236.5
23351,5235
23352,5233.5
23353,5233
23354,5234.5
23355,5235.5
23356,5236.5
23357,5237.5
23358,5237.5
23359,5236.5
23360,5236.5
23361,5235.5
23362,5234
23363,5233.5
23364,5234.5
23365,5234.5
23366,5233.5
23367,5233.5
23368,5231.5
23369,5231.5
23370,5230.5
23371,5231
23372,5230.5
23373,5230.5
23374,5230.5
23375,5230.5
23376,5229
23377,5229.5
23378,5229.5
23379,5229.5
23380,5230.5
23381,5229.5
23382,5229.5
23383,5230.5
23384,5232.5
23385,5230
23386,5230.5
23387,5230.5
23388,5230.5
23389,5231.5
23390,5231
23391,5229.5
23392,5229
23393,5227.5
23394,5228
23395,5229
23396,5229.5
23397,5230.5
23398,5230.5
23399,5229.5
23400,5230.5
23401,5230
23402,5230.5
23403,5230.5
23404,5229
23405,5231.5
23406,5232.5
23407,5232.5
23408,5234.5
23409,5233.5
23410,5233.5
23411,5234
23412,5233
23413,5233.5
23414,5233.5
23415,5234
23416,5233.5
23417,5233
23418,5232
23419,5230.5
23420,5230.5
23421,5229.5
23422,5232
23423,5232.5
23424,5234.5
23425,5233.5
23426,5232.5
23427,5232.5
23428,5231.5
23429,5230
23430,5231.5
23431,5231.5
23432,5230.5
23433,5230
23434,5230
23435,5230.5
23436,5228.5
23437,5227.5
23438,5228.5
23439,5228.5
23440,5229.5
23441,5229.5
23442,5228.5
23443,5228.5
23444,5228.5
23445,5229.5
23446,5230.5
23447,5231.5
23448,5230.5
23449,5231
23450,5230.5
23451,5230.5
23452,5231.5
23453,5232.5
23454,5233.5
23455,5232.5
23456,5232.5
23457,5232.5
23458,5232.5
23459,5234.5
23460,5229.5
23461,5229
23462,5226.5
23463,5226.5
23464,5226.5
23465,5225.5
23466,5224.5
23467,5225.5
23468,5225.5
23469,5226.5
23470,5223.5
23471,5223.5
23472,5224.5
23473,5223.5
23474,5224
23475,5223.5
23476,5224.5
23477,5223.5
23478,5224.5
23479,5223.5
23480,5224.5
23481,5223.5
23482,5223
23483,5220.5
23484,5221.5
23485,5222
23486,5222
23487,5219.5
23488,5220.5
23489,5223.5
23490,5221
23491,5221.5
23492,5219
23493,5221.5
23494,5219
23495,5220.5
23496,5221.5
23497,5222.5
23498,5222
23499,5224.5
23500,5224
23501,5225
23502,5224.5
23503,5225
23504,5223.5
23505,5224.5
23506,5225.5
23507,5224.5
23508,5224
23509,5223.5
23510,5225
23511,5221.5
23512,5222.5
23513,5221.5
23514,5220
23515,5221.5
23516,5221.5
23517,5220.5
23518,5221.5
23519,5221
23520,5222.5
23521,5220
23522,5221.5
23523,5220.5
23524,5219.5
23525,5218.5
23526,5218.5
23527,5216.5
23528,5217.5
23529,5218.5
23530,5216
23531,5216.5
23532,5217.5
23533,5216.5
23534,5216.5
23535,5215.5
23536,5216.5
23537,5217
23538,5217
23539,5215.5
23540,5214.5
23541,5213
23542,5214
23543,5211.5
23544,5209.5
23545,5209.5
23546,5211.5
23547,5213.5
23548,5212.5
23549,5212.5
23550,5211.5
23551,5212
23552,5211.5
23553,5213.5
23554,5212.5
23555,5213
23556,5213.5
23557,5213.5
23558,5215.5
23559,5216
23560,5214.5
23561,5217.5
23562,5218.5
23563,5218.5
23564,5218.5
23565,5219.5
23566,5219.5
23567,5219.5
23568,5218.5
23569,5221.5
23570,5221.5
23571,5221.5
23572,5218.5
23573,5219.5
23574,5219.5
23575,5218
23576,5215.5
23577,5218
23578,5218.5
23579,5217.5
23580,5217.5
23581,5217.5
23582,5216.5
23583,5216.5
23584,5216.5
23585,5215
23586,5215.5
23587,5217.5
23588,5217.5
23589,5218.5
23590,5217.5
23591,5218.5
23592,5217.5
23593,5218
23594,5218
23595,5217.5
23596,5216.5
23597,5216
23598,5216.5
23599,5216.5
23600,5217.5
23601,5216.5
23602,5216.5
23603,5215.5
23604,5216
23605,5216
23606,5216.5
23607,5217.5
23608,5217.5
23609,5219.5
23610,5218.5
23611,5218.5
23612,5219.5
23613,5218
23614,5218.5
23615,5220.5
23616,5220.5
23617,5221
23618,5219.5
23619,5219.5
23620,5219.5
23621,5219.5
23622,5218.5
23623,5217.5
23624,5219
23625,5219.5
23626,5218.5
23627,5219.5
23628,5221.5
23629,5221.5
23630,5222
23631,5223.5
23632,5224.5
23633,5224.5
23634,5225.5
23635,5225.5
23636,5223.5
23637,5221.5
23638,5221.5
23639,5221.5
23640,5220
23641,5221
23642,5222.5
23643,5221.5
23644,5219
23645,5221.5
23646,5221.5
23647,5223.5
23648,5223.5
23649,5224.5
23650,5222.5
23651,5222
23652,5223
23653,5221.5
23654,5224
23655,5222.5
23656,5222
23657,5222
23658,5221
23659,5222.5
23660,5222.5
23661,5223.5
23662,5225.5
23663,5223.5
23664,5223.5
23665,5222.5
23666,5223
23667,5223.5
23668,5223.5
23669,5224
23670,5224
23671,5224.5
23672,5225.5
23673,5225.5
23674,5225.5
23675,5225.5
23676,5225.5
23677,5225.5
23678,5227.5
23679,5228.5
23680,5228.5
23681,5227.5
23682,5229.5
23683,5228.5
23684,5227
23685,5229.5
23686,5228.5
23687,5227.5
23688,5227.5
23689,5225.5
23690,5225.5
23691,5227.5
23692,5228.5
23693,5229.5
23694,5228.5
23695,5228.5
23696,5227.5
23697,5230.5
23698,5228.5
23699,5228.5
23700,5227.5
23701,5227.5
23702,5226.5
23703,5226.5
23704,5228
23705,5228.5
23706,5230.5
23707,5230
23708,5228.5
23709,5229
23710,5229.5
23711,5230.5
23712,5230.5
23713,5231.5
23714,5231.5
23715,5232
23716,5231.5
23717,5231.5
23718,5230.5
23719,5232.5
23720,5231.5
23721,5233
23722,5232.5
23723,5231.5
23724,5230.5
23725,5230.5
23726,5231.5
23727,5231.5
23728,5231.5
23729,5232.5
23730,5232.5
23731,5232
23732,5234
23733,5234
23734,5234.5
23735,5235
23736,5236.5
23737,5237.5
23738,5238
23739,5238.5
23740,5237.5
23741,5236.5
23742,5238.5
23743,5238.5
23744,5238
23745,5238.5
23746,5237.5
23747,5236.5
23748,5236.5
23749,5236.5
23750,5238.5
23751,5238
23752,5239.5
23753,5237.5
23754,5237.5
23755,5235.5
23756,5237.5
23757,5238.5
23758,5239.5
23759,5237.5
23760,5237.5
23761,5237.5
23762,5234.5
23763,5235.5
23764,5237
23765,5237.5
23766,5238.5
23767,5236.5
23768,5235
23769,5238.5
23770,5239
23771,5239.5
23772,5238
23773,5240.5
23774,5240.5
23775,5239
23776,5240.5
23777,5240.5
23778,5240.5
23779,5241.5
23780,5241
23781,5240.5
23782,5240
23783,5239.5
23784,5241.5
23785,5241.5
23786,5242.5
23787,5240.5
23788,5242.5
23789,5243
23790,5244.5
23791,5244.5
23792,5244
23793,5243.5
23794,5243.5
23795,5244.5
23796,5245.5
23797,5245.5
23798,5245.5
23799,5244.5
23800,5247
23801,5244.5
23802,5243.5
23803,5244.5
23804,5245
23805,5246.5
23806,5246.5
23807,5246.5
23808,5246.5
23809,5247.5
23810,5247.5
23811,5247.5
23812,5247.5
23813,5248.5
23814,5248
23815,5248.5
23816,5248.5
23817,5248
23818,5248.5
23819,5250.5
23820,5250.5
23821,5251.5
23822,5252.5
23823,5251.5
23824,5252.5
23825,5252.5
23826,5249
23827,5251.5
23828,5250.5
23829,5251.5
23830,5252.5
23831,5252
23832,5251.5
23833,5252
23834,5251.5
23835,5249.5
23836,5248.5
23837,5249.5
23838,5248.5
23839,5245.5
23840,5247.5
23841,5246.5
23842,5245
23843,5244
23844,5243.5
23845,5244
23846,5244.5
23847,5243.5
23848,5243.5
23849,5241.5
23850,5240.5
23851,5240.5
23852,5239.5
23853,5239.5
23854,5241
23855,5240.5
23856,5241.5
23857,5241.5
23858,5241.5
23859,5243.5
23860,5242.5
23861,5240
23862,5240
23863,5244
23864,5245.5
23865,5245.5
23866,5244.5
23867,5244.5
23868,5245
23869,5245.5
23870,5244.5
23871,5243.5
23872,5243.5
23873,5243.5
23874,5245
23875,5245.5
23876,5244.5
23877,5243.5
23878,5242
23879,5242.5
23880,5243.5
23881,5242.5
23882,5241.5
23883,5239.5
23884,5240.5
23885,5240
23886,5240
23887,5240.5
23888,5239.5
23889,5241
23890,5241
23891,5241.5
23892,5240.5
23893,5240.5
23894,5239.5
23895,5241.5
23896,5242.5
23897,5244
23898,5245
23899,5244.5
23900,5245.5
23901,5246.5
23902,5246.5
23903,5246.5
23904,5247
23905,5248
23906,5247.5
23907,5246.5
23908,5247.5
23909,5246.5
23910,5246.5
23911,5247
23912,5247.5
23913,5247.5
23914,5247.5
23915,5246.5
23916,5247.5
23917,5245.5
23918,5247.5
23919,5247
23920,5247.5
23921,5249
23922,5250.5
23923,5250
23924,5249.5
23925,5249.5
23926,5247.5
23927,5247.5
23928,5245.5
23929,5246.5
23930,5246.5
23931,5248.5
23932,5248.5
23933,5247.5
23934,5247
23935,5247
23936,5246.5
23937,5246.5
23938,5246.5
23939,5247.5
23940,5249
23941,5249.5
23942,5247.5
23943,5248.5
23944,5248.5
23945,5249
23946,5250
23947,5248.5
23948,5249.5
23949,5249.5
23950,5250.5
23951,5249.5
23952,5248.5
23953,5249.5
23954,5249
23955,5248.5
23956,5248.5
23957,5250.5
23958,5250.5
23959,5251.5
23960,5251
23961,5252.5
23962,5253.5
23963,5252.5
23964,5253.5
23965,5253.5
23966,5253.5
23967,5253.5
23968,5252.5
23969,5253.5
23970,5253.5
23971,5253.5
23972,5253
23973,5252
23974,5252
23975,5251.5
23976,5252
23977,5251.5
23978,5250.5
23979,5252.5
23980,5251.5
23981,5251.5
23982,5252.5
23983,5252.5
23984,5252.5
23985,5251
23986,5252.5
23987,5251.5
23988,5251.5
23989,5251
23990,5250.5
23991,5250.5
23992,5249.5
23993,5250.5
23994,5251.5
23995,5251.5
23996,5253.5
23997,5254.5
23998,5254.5
23999,5253.5
24000,5253.5
24001,5254.5
24002,5254
24003,5253.5
24004,5253
24005,5251.5
24006,5250.5
24007,5250.5
24008,5252.5
24009,5253.5
24010,5255
24011,5254.5
24012,5255.5
24013,5255
24014,5255.5
24015,5256
24016,5255.5
24017,5253
24018,5252.5
24019,5252.5
24020,5250.5
24021,5251.5
24022,5251
24023,5251.5
24024,5250
24025,5251.5
24026,5252.5
24027,5251
24028,5251
24029,5252.5
24030,5250.5
24031,5250.5
24032,5250.5
24033,5251.5
24034,5251.5
24035,5252.5
24036,5252
24037,5251.5
24038,5251
24039,5251.5
24040,5250.5
24041,5250.5
24042,5248.5
24043,5248
24044,5248.5
24045,5248.5
24046,5246.5
24047,5246.5
24048,5245.5
24049,5245.5
24050,5244
24051,5244.5
24052,5244.5
24053,5243.5
24054,5241.5
24055,5240
24056,5242.5
24057,5241
24058,5242.5
24059,5241.5
24060,5239.5
24061,5237.5
24062,5238.5
24063,5239
24064,5237
24065,5236.5
24066,5235.5
24067,5236
24068,5235
24069,5236.5
24070,5235
24071,5234.5
24072,5235.5
24073,5235.5
24074,5236.5
24075,5236.5
24076,5234.5
24077,5234.5
24078,5234.5
24079,5232
24080,5235.5
24081,5236
24082,5235.5
24083,5235.5
24084,5235.5
24085,5235.5
24086,5234.5
24087,5234.5
24088,5234
24089,5236.5
24090,5236.5
24091,5234.5
24092,5236
24093,5236.5
24094,5236.5
24095,5235.5
24096,5233
24097,5234.5
24098,5234.5
24099,5233.5
24100,5233.5
24101,5233
24102,5233.5
24103,5233.5
24104,5233.5
24105,5234
24106,5234.5
24107,5233.5
24108,5233.5
24109,5233.5
24110,5233.5
24111,5234.5
24112,5235
24113,5235.5
24114,5235.5
24115,5234.5
24116,5234.5
24117,5232.5
24118,5232.5
24119,5231.5
24120,5230.5
24121,5229
24122,5231.5
24123,5232.5
24124,5233.5
24125,5232.5
24126,5232.5
24127,5231.5
24128,5232.5
24129,5233.5
24130,5233
24131,5233
24132,5234.5
24133,5236
24134,5236.5
24135,5235.5
24136,5235.5
24137,5234
24138,5234.5
24139,5234.5
24140,5233.5
24141,5232.5
24142,5232
24143,5232.5
24144,5230.5
24145,5231.5
24146,5232.5
24147,5232.5
24148,5232.5
24149,5231.5
24150,5232.5
24151,5232.5
24152,5231.5
24153,5230.5
24154,5229.5
24155,5230.5
24156,5229.5
24157,5229
24158,5227
24159,5229
24160,5229.5
24161,5228
24162,5228.5
24163,5229.5
24164,5228.5
24165,5227.5
24166,5228.5
24167,5227
24168,5229.5
24169,5229
24170,5227.5
24171,5226
24172,5226.5
24173,5227
24174,5225.5
24175,5226
24176,5223.5
24177,5224.5
24178,5224.5
24179,5225.5
24180,5226.5
24181,5225.5
24182,5227.5
24183,5226.5
24184,5224
24185,5227.5
24186,5226.5
24187,5227.5
24188,5225.5
24189,5226
24190,5226.5
24191,5228.5
24192,5229.5
24193,5229.5
24194,5228
24195,5229
24196,5227
24197,5226.5
24198,5227.5
24199,5228.5
24200,5228.5
24201,5229.5
24202,5228.5
24203,5230
24204,5230.5
24205,5231.5
24206,5229.5
24207,5231.5
24208,5231.5
24209,5231.5
24210,5231.5
24211,5230
24212,5229.5
24213,5229.5
24214,5229
24215,5230
24216,5231.5
24217,5231.5
24218,5231.5
24219,5229.5
24220,5230.5
24221,5230.5
24222,5230.5
24223,5229.5
24224,5229.5
24225,5228.5
24226,5229
24227,5228
24228,5229.5
24229,5229
24230,5229.5
24231,5229.5
24232,5230.5
24233,5230
24234,5231
24235,5233
24236,5232.5
24237,5232.5
24238,5232.5
24239,5232.5
24240,5232.5
24241,5231.5
24242,5230.5
24243,5229.5
24244,5230.5
24245,5230.5
24246,5231
24247,5228.5
24248,5228.5
24249,5228.5
24250,5227.5
24251,5226.5
24252,5227.5
24253,5226.5
24254,5225.5
24255,5224.5
24256,5225.5
24257,5223.5
24258,5222.5
24259,5222.5
24260,5222.5
24261,5221.5
24262,5220
24263,5219.5
24264,5218.5
24265,5218.5
24266,5219.5
24267,5217.5
24268,5218.5
24269,5217.5
24270,5217.5
24271,5218.5
24272,5219.5
24273,5218.5
24274,5218.5
24275,5219.5
24276,5219
24277,5218.5
24278,5218
24279,5217.5
24280,5218.5
24281,5217.5
24282,5217.5
24283,5218.5
24284,5218.5
24285,5219.5
24286,5219.5
24287,5218.5
24288,5218.5
24289,5217.5
24290,5219.5
24291,5219.5
24292,5218.5
24293,5217
24294,5216.5
24295,5217.5
24296,5218.5
24297,5217.5
24298,5218.5
24299,5216.5
24300,5215.5
24301,5214.5
24302,5214
24303,5213.5
24304,5213.5
24305,5212.5
24306,5213.5
24307,5213
24308,5213.5
24309,5214.5
24310,5215
24311,5213.5
24312,5214.5
24313,5215
24314,5214.5
24315,5215.5
24316,5215.5
24317,5215.5
24318,5218
24319,5216
24320,5215.5
24321,5216.5
24322,5215.5
24323,5216.5
24324,5215.5
24325,5216
24326,5219.5
24327,5218.5
24328,5217.5
24329,5218.5
24330,5218.5
24331,5218.5
24332,5219.5
24333,5218.5
24334,5219.5
24335,5219.5
24336,5216.5
24337,5217.5
24338,5217.5
24339,5216
24340,5217.5
24341,5217
24342,5214.5
24343,5213.5
24344,5214.5
24345,5213.5
24346,5214.5
24347,5214.5
24348,5215.5
24349,5215.5
24350,5216.5
24351,5214.5
24352,5215
24353,5215.5
24354,5217.5
24355,5217.5
24356,5216.5
24357,5217.5
24358,5216.5
24359,5217
24360,5216.5
24361,5216.5
24362,5217.5
24363,5218.5
24364,5220
24365,5220
24366,5219.5
24367,5220
24368,5221.5
24369,5221
24370,5220.5
24371,5221.5
24372,5220.5
24373,5220
24374,5220.5
24375,5217.5
24376,5218.5
24377,5218.5
24378,5219.5
24379,5219.5
24380,5219.5
24381,5219.5
24382,5220.5
24383,5218
24384,5218.5
24385,5219
24386,5219.5
24387,5218
24388,5217
24389,5216.5
24390,5216.5
24391,5217
24392,5217.5
24393,5217.5
24394,5218.5
24395,5217
24396,5217.5
24397,5217
24398,5217.5
24399,5216.5
24400,5217.5
24401,5216.5
24402,5216.5
24403,5216.5
24404,5217
24405,5217.5
24406,5217.5
24407,5217.5
24408,5219.5
24409,5221
24410,5221
24411,5220.5
24412,5221.5
24413,5220.5
24414,5221
24415,5219.5
24416,5219.5
24417,5220
24418,5217.5
24419,5216.5
24420,5216.5
24421,5215
24422,5213
24423,5213.5
24424,5214.5
24425,5215.5
24426,5214.5
24427,5215.5
24428,5215.5
24429,5217.5
24430,5218.5
24431,5218
24432,5216.5
24433,5218.5
24434,5219
24435,5220
24436,5219
24437,5216.5
24438,5219.5
24439,5218.5
24440,5220.5
24441,5220
24442,5218
24443,5216.5
24444,5217.5
24445,5216.5
24446,5215.5
24447,5216
24448,5215.5
24449,5215
24450,5215.5
24451,5214.5
24452,5212
24453,5213.5
24454,5212.5
24455,5210.5
24456,5211
24457,5210.5
24458,5211.5
24459,5210.5
24460,5210.5
24461,5210.5
24462,5211.5
24463,5211.5
24464,5212
24465,5210
24466,5210.5
24467,5211.5
24468,5209
24469,5211.5
24470,5211.5
24471,5211.5
24472,5212.5
24473,5213.5
24474,5211.5
24475,5210
24476,5210.5
24477,5209.5
24478,5209.5
24479,5208
24480,5208.5
24481,5207.5
24482,5208.5
24483,5208.5
24484,5209.5
24485,5210.5
24486,5210.5
24487,5210.5
24488,5210.5
24489,5208.5
24490,5208.5
24491,5208
24492,5208
24493,5207.5
24494,5208.5
24495,5209.5
24496,5211.5
24497,5210.5
24498,5211.5
24499,5212.5
24500,5214.5
24501,5215.5
24502,5213
24503,5214.5
24504,5215.5
24505,5212
24506,5213.5
24507,5213.5
24508,5213
24509,5210.5
24510,5211.5
24511,5212
24512,5211.5
24513,5208
24514,5210.5
24515,5210.5
24516,5210
24517,5209.5
24518,5208.5
24519,5207.5
24520,5207.5
